user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_category
100034,38,female,usa,ios,1.2,11,10.65,52.53,7,9,5,20,0,0,36,free,9,3,3,5.0,0.57,54.6,420,google ads,3,high_engagement_users
100035,26,female,canada,android,1.1,5,7.11,33.97,15,6,8,6,0,0,22,free,4,3,1,2.0,0.37,95.65,453,referral,3,high_engagement_users
100038,21,male,uk,ios,1.0,9,3.71,21.55,14,5,3,14,0,0,12,basic,5,4,1,4.0,0.6,83.57,332,referral,3,high_engagement_users
100039,42,male,india,web,1.1,5,14.16,73.75,14,3,5,6,0,0,29,free,7,3,0,4.0,0.44,57.69,196,facebook ads,3,high_engagement_users
100040,31,male,india,ios,1.1,10,31.83,58.74,13,7,3,11,1,0,42,basic,3,1,6,4.0,0.02,51.78,189,facebook ads,3,high_engagement_users
100045,45,female,india,android,2.0,9,38.01,19.16,11,10,5,13,0,0,35,free,7,4,3,3.0,0.55,43.8,561,organic,3,high_engagement_users
100049,31,female,india,android,2.0,8,10.34,47.9,12,2,5,17,0,0,5,free,6,2,0,4.0,0.43,56.48,59,referral,3,high_engagement_users
100050,34,female,india,web,1.1,6,17.51,41.8,12,4,5,15,0,0,36,basic,9,2,6,4.0,0.07,67.1,22,google ads,3,high_engagement_users
100056,59,female,canada,android,1.2,10,12.44,5.0,11,9,2,24,0,0,1,free,7,4,1,4.0,0.63,59.45,56,google ads,3,high_engagement_users
100057,21,male,india,android,1.2,11,18.83,10.35,15,6,5,21,0,0,14,basic,3,1,0,5.0,0.01,59.85,444,organic,3,high_engagement_users
100059,35,female,singapore,android,2.1,8,10.98,52.47,13,4,3,22,0,0,22,free,9,3,3,2.0,0.95,39.56,197,organic,3,high_engagement_users
100067,25,male,india,android,2.0,3,13.04,6.06,19,5,4,18,0,0,17,basic,6,2,1,4.0,0.46,65.79,130,referral,3,high_engagement_users
100084,41,female,australia,web,2.0,9,34.64,28.9,17,6,6,10,0,0,39,free,3,0,3,5.0,0.42,87.04,317,organic,3,high_engagement_users
100088,28,female,australia,android,2.1,14,18.63,79.82,7,7,7,17,0,0,0,free,6,2,1,3.0,0.85,51.33,456,organic,3,high_engagement_users
100092,52,female,uk,android,1.1,5,12.57,29.14,19,3,5,18,0,0,31,free,4,2,2,4.0,0.22,71.88,463,referral,3,high_engagement_users
100093,50,male,india,web,1.2,5,15.86,34.94,14,3,6,4,0,0,24,basic,6,4,2,4.0,0.35,41.02,488,google ads,3,high_engagement_users
100097,58,female,usa,android,2.1,7,16.34,45.11,15,4,5,4,0,0,6,premium,5,2,2,4.0,0.18,70.31,183,email campaign,3,high_engagement_users
100103,51,female,uk,android,2.1,8,18.02,44.75,12,3,2,9,1,0,3,free,5,3,1,4.0,0.21,65.07,48,google ads,3,high_engagement_users
100108,52,female,india,android,1.2,11,23.92,41.19,16,5,3,10,0,0,5,basic,8,3,1,4.0,0.63,59.41,58,email campaign,3,high_engagement_users
100109,57,male,india,android,1.0,9,19.63,17.3,14,4,7,9,1,0,3,basic,6,4,1,4.0,0.56,58.58,69,google ads,3,high_engagement_users
100113,18,female,india,android,1.2,4,18.27,71.99,11,5,3,21,0,0,14,premium,4,4,1,5.0,0.77,36.27,469,referral,3,high_engagement_users
100114,52,female,india,ios,1.2,10,21.89,37.09,6,3,6,19,0,0,30,premium,9,2,2,1.0,0.91,64.58,246,facebook ads,3,high_engagement_users
100116,31,male,india,android,1.1,9,14.01,46.05,10,9,4,12,0,0,32,premium,10,2,0,5.0,0.04,83.1,366,organic,3,high_engagement_users
100117,20,male,india,android,2.1,4,7.99,49.97,14,5,3,22,0,0,19,basic,5,11,0,5.0,0.97,54.16,345,google ads,3,high_engagement_users
100119,22,male,canada,web,1.0,12,19.56,47.18,11,7,6,9,0,0,32,free,13,2,6,4.0,0.97,49.93,445,facebook ads,3,high_engagement_users
100120,43,other,germany,ios,2.0,10,9.61,19.82,13,3,3,19,0,0,6,free,6,2,1,4.0,0.09,94.76,449,facebook ads,3,high_engagement_users
100123,44,male,india,ios,1.1,11,27.82,27.14,13,8,5,13,0,0,12,free,8,2,4,1.0,0.81,77.19,134,google ads,3,high_engagement_users
100125,32,male,germany,web,2.0,15,11.55,53.32,12,3,1,11,0,0,17,premium,5,2,1,4.0,0.27,69.44,378,facebook ads,3,high_engagement_users
100133,21,male,india,ios,1.0,7,24.49,52.19,10,9,1,10,1,0,27,premium,7,6,0,4.0,0.77,76.28,257,organic,3,high_engagement_users
100138,32,male,canada,android,1.1,8,6.19,41.3,16,3,4,6,0,0,9,basic,7,3,2,3.0,0.51,74.3,511,facebook ads,3,high_engagement_users
100139,46,female,india,ios,1.1,8,35.16,54.47,13,5,3,5,0,0,24,free,6,1,2,4.0,0.71,41.36,18,referral,3,high_engagement_users
100145,45,male,uk,android,2.1,4,17.15,33.22,6,8,6,8,0,0,40,basic,3,2,1,3.0,0.32,55.33,480,facebook ads,3,high_engagement_users
100146,19,male,germany,android,1.1,13,2.46,35.91,14,1,3,4,0,0,21,free,2,1,1,4.0,0.19,42.31,128,referral,3,high_engagement_users
100149,45,male,usa,android,1.0,5,13.21,5.0,12,8,4,10,1,0,3,free,2,1,2,4.0,0.44,76.94,122,email campaign,3,high_engagement_users
100151,37,male,usa,web,2.0,7,17.85,32.66,8,5,4,7,1,0,14,free,4,3,5,4.0,0.84,45.54,204,google ads,3,high_engagement_users
100152,47,male,india,ios,1.0,6,8.26,5.0,7,0,4,14,0,0,31,free,7,1,5,4.0,0.57,42.2,536,referral,3,high_engagement_users
100154,45,male,india,ios,2.1,7,2.6,63.53,9,5,5,23,1,0,4,free,4,2,2,4.0,0.74,52.39,151,google ads,3,high_engagement_users
100156,56,female,germany,ios,2.0,9,30.7,44.46,17,2,2,16,1,0,8,basic,6,3,2,5.0,0.89,54.43,34,google ads,3,high_engagement_users
100161,58,male,india,ios,2.0,9,16.82,51.09,11,8,4,16,0,0,3,basic,3,1,1,4.0,0.93,72.77,535,facebook ads,3,high_engagement_users
100162,20,female,canada,ios,2.1,5,5.84,44.11,11,5,3,18,0,0,15,basic,7,1,1,4.0,0.16,84.9,375,organic,3,high_engagement_users
100168,54,male,uk,android,2.1,6,29.47,27.98,14,3,5,22,0,0,14,premium,8,5,1,4.0,0.3,64.83,443,organic,3,high_engagement_users
100169,50,male,india,ios,1.1,9,5.95,31.05,10,6,5,6,0,0,29,premium,3,1,5,5.0,0.73,72.97,310,referral,3,high_engagement_users
100170,59,male,uk,android,1.0,11,10.05,23.03,6,3,3,9,0,0,23,free,9,9,2,4.0,0.41,65.19,157,organic,3,high_engagement_users
100179,19,female,india,ios,1.0,7,1.47,56.58,13,6,5,10,0,0,4,free,9,0,2,3.0,0.41,56.8,19,organic,3,high_engagement_users
100180,20,female,india,ios,1.0,12,6.89,62.18,15,7,5,16,0,0,35,free,5,1,0,4.0,0.87,83.15,129,organic,3,high_engagement_users
100185,45,female,india,android,2.1,10,4.67,29.54,14,8,2,18,0,0,13,basic,1,5,0,5.0,0.99,70.87,336,email campaign,3,high_engagement_users
100188,49,male,india,android,1.2,4,7.97,37.02,7,4,2,18,0,0,44,free,6,5,0,4.0,0.04,78.56,227,email campaign,3,high_engagement_users
100190,18,female,singapore,android,1.1,5,8.66,35.89,14,3,2,7,1,0,28,basic,7,2,4,4.0,0.59,79.84,124,organic,3,high_engagement_users
100193,43,male,india,ios,2.1,6,26.64,63.85,12,5,2,10,0,0,41,free,8,3,2,3.0,0.12,69.65,134,organic,3,high_engagement_users
100194,49,other,india,ios,1.1,11,9.14,53.16,10,11,6,15,0,0,0,premium,12,3,2,4.0,0.56,60.47,52,email campaign,3,high_engagement_users
100195,23,male,india,ios,1.0,10,11.35,36.27,8,5,5,24,1,0,37,free,2,1,0,2.0,0.87,63.68,43,referral,3,high_engagement_users
100198,28,female,india,android,2.1,9,9.05,35.89,13,4,3,16,0,0,3,free,3,5,1,4.0,0.26,51.38,109,organic,3,high_engagement_users
100199,34,female,india,android,1.0,4,19.86,43.86,17,2,2,16,0,0,13,free,7,4,3,4.0,0.49,40.64,254,email campaign,3,high_engagement_users
100202,22,female,india,ios,1.1,7,30.38,24.89,17,3,2,22,0,0,34,basic,6,2,1,2.0,0.99,63.7,312,organic,3,high_engagement_users
100204,23,female,india,ios,1.1,9,8.59,66.46,10,7,3,13,0,0,32,free,13,2,1,4.0,0.95,59.64,464,referral,3,high_engagement_users
100216,36,female,india,android,2.1,10,39.86,22.86,13,5,5,16,0,0,42,basic,3,1,0,4.0,0.13,100.0,39,organic,3,high_engagement_users
100220,37,male,usa,android,1.1,8,8.25,28.45,8,10,2,8,0,0,34,basic,5,3,1,1.0,0.93,43.15,526,organic,3,high_engagement_users
100222,24,female,uk,android,1.0,8,4.54,39.88,19,5,6,18,0,0,15,free,3,4,1,5.0,0.23,57.86,124,facebook ads,3,high_engagement_users
100224,50,female,germany,android,2.0,6,4.89,34.47,9,6,5,10,0,0,29,basic,4,2,2,4.0,0.06,75.26,177,organic,3,high_engagement_users
100225,57,female,usa,ios,1.0,12,17.07,22.74,16,7,4,9,0,0,5,premium,12,4,3,3.0,0.19,33.01,106,email campaign,3,high_engagement_users
100226,56,male,canada,android,1.1,7,14.31,5.0,18,6,4,13,0,0,25,basic,4,4,0,4.0,0.66,77.71,100,referral,3,high_engagement_users
100227,35,male,india,android,2.1,11,6.26,70.23,16,3,7,23,1,0,5,free,5,5,1,4.0,0.34,63.16,29,facebook ads,3,high_engagement_users
100229,18,male,india,android,1.1,10,25.32,65.73,10,10,4,10,0,0,32,premium,8,9,1,4.0,0.82,57.67,522,google ads,3,high_engagement_users
100233,40,male,india,android,1.2,11,11.8,63.7,5,10,3,17,0,0,10,free,2,4,4,4.0,0.48,68.19,248,referral,3,high_engagement_users
100237,52,female,australia,android,1.1,6,5.46,43.72,10,4,3,5,0,0,21,free,6,4,1,4.0,0.71,55.88,137,referral,3,high_engagement_users
100243,29,male,usa,ios,2.0,8,2.67,60.77,17,6,8,20,0,0,5,free,5,2,2,5.0,0.67,58.41,388,referral,3,high_engagement_users
100250,36,male,usa,ios,2.0,11,31.29,25.97,14,5,3,12,1,0,15,free,6,1,3,2.0,0.7,58.27,258,google ads,3,high_engagement_users
100257,28,male,usa,ios,1.2,6,1.56,31.43,9,9,3,9,0,0,44,free,9,1,0,4.0,0.56,71.76,109,referral,3,high_engagement_users
100265,52,male,india,android,2.1,8,9.53,60.6,13,8,6,22,0,0,13,free,4,3,4,5.0,0.44,54.48,204,referral,3,high_engagement_users
100270,19,female,uk,android,2.0,4,12.72,56.09,5,9,6,15,0,0,14,free,7,4,1,5.0,0.29,45.38,425,organic,3,high_engagement_users
100272,33,male,usa,ios,1.1,7,16.71,28.13,14,0,6,15,0,0,28,free,5,2,2,1.0,0.81,65.35,556,facebook ads,3,high_engagement_users
100276,21,male,germany,android,2.0,5,14.82,9.59,11,7,1,4,0,0,22,free,3,2,2,4.0,0.25,67.38,399,organic,3,high_engagement_users
100280,37,female,india,android,1.1,6,13.96,54.05,15,3,4,20,0,0,27,basic,11,4,2,5.0,0.39,49.64,383,organic,3,high_engagement_users
100281,25,male,india,ios,1.1,8,31.3,42.31,11,4,3,7,1,0,36,free,8,2,0,4.0,0.27,45.08,217,organic,3,high_engagement_users
100282,24,other,india,android,2.0,8,11.44,73.91,12,9,3,13,0,0,20,free,8,0,1,4.0,0.6,88.96,7,organic,3,high_engagement_users
100283,20,female,india,android,2.0,8,44.46,55.68,13,5,4,12,0,0,14,basic,6,3,1,4.0,0.96,62.28,64,google ads,3,high_engagement_users
100285,50,female,india,ios,2.1,6,11.14,68.9,9,2,9,15,0,0,27,basic,9,2,3,4.0,0.31,64.27,371,organic,3,high_engagement_users
100286,29,female,india,android,2.0,4,19.33,5.0,17,8,6,24,0,0,23,premium,5,7,3,2.0,0.25,59.67,324,organic,3,high_engagement_users
100287,39,female,india,ios,1.1,5,22.41,48.37,10,3,4,10,0,0,28,basic,3,4,1,3.0,0.4,79.97,98,organic,3,high_engagement_users
100290,55,male,india,android,1.2,5,6.79,41.87,21,7,4,21,0,0,29,free,8,1,1,4.0,0.57,62.95,150,google ads,3,high_engagement_users
100292,25,male,india,android,1.0,8,6.03,42.28,12,7,4,5,0,0,35,free,3,0,2,5.0,0.49,43.85,14,facebook ads,3,high_engagement_users
100293,44,male,australia,android,2.0,8,10.57,47.31,14,2,3,14,0,0,6,free,3,4,2,4.0,0.16,56.84,233,google ads,3,high_engagement_users
100295,51,male,uk,android,2.0,8,26.07,23.1,9,4,3,19,0,0,15,premium,9,2,4,4.0,0.48,79.29,519,referral,3,high_engagement_users
100297,47,male,uk,ios,1.1,8,18.28,13.66,15,7,5,22,0,0,6,free,6,3,3,4.0,0.07,54.49,66,organic,3,high_engagement_users
100298,50,female,australia,android,1.0,2,9.02,60.5,15,1,2,19,0,0,29,basic,8,3,3,4.0,0.32,34.21,475,referral,3,high_engagement_users
100301,22,male,india,android,2.0,8,16.42,57.22,19,4,5,19,0,0,32,free,5,2,1,4.0,0.75,83.09,332,referral,3,high_engagement_users
100307,47,male,australia,android,1.2,6,13.04,37.33,15,6,4,11,0,0,11,free,4,3,0,4.0,0.21,71.36,397,organic,3,high_engagement_users
100312,54,female,australia,ios,2.0,4,11.8,74.91,11,3,9,8,0,0,7,free,6,4,1,3.0,0.04,43.5,63,organic,3,high_engagement_users
100314,46,female,india,ios,2.1,7,7.62,67.46,5,6,5,7,0,0,42,premium,4,2,0,4.0,0.18,62.07,391,facebook ads,3,high_engagement_users
100318,38,female,india,android,1.2,5,9.45,31.43,10,9,3,22,0,0,29,basic,4,4,1,4.0,0.06,32.59,294,organic,3,high_engagement_users
100319,49,male,india,ios,1.0,12,14.41,35.1,9,7,3,8,0,0,40,basic,8,4,2,4.0,0.52,89.58,516,organic,3,high_engagement_users
100321,50,female,germany,ios,2.1,8,19.42,37.55,9,3,3,8,0,0,16,free,6,3,2,4.0,0.6,66.45,464,organic,3,high_engagement_users
100326,48,female,india,android,1.2,13,9.8,34.84,16,3,4,5,0,0,4,premium,3,3,1,4.0,0.41,72.28,296,organic,3,high_engagement_users
100328,57,female,usa,android,2.1,8,21.85,29.58,10,5,4,6,0,0,38,free,6,4,1,4.0,0.14,52.74,217,facebook ads,3,high_engagement_users
100332,40,female,germany,android,1.0,13,10.65,47.52,15,6,1,18,0,0,18,basic,5,6,2,5.0,0.91,74.87,143,referral,3,high_engagement_users
100334,44,male,india,android,2.0,12,12.54,64.15,8,6,4,17,1,0,11,free,6,1,1,4.0,0.42,73.17,64,email campaign,3,high_engagement_users
100338,34,male,india,android,1.2,7,7.35,55.66,9,11,4,22,0,0,35,free,4,3,1,1.0,0.71,57.84,587,referral,3,high_engagement_users
100342,56,male,usa,android,2.1,10,9.84,32.62,9,3,2,7,0,0,18,free,6,5,4,5.0,0.45,67.97,7,facebook ads,3,high_engagement_users
100361,51,male,canada,ios,2.1,8,3.71,37.78,9,7,7,12,1,0,28,premium,2,5,4,4.0,0.38,66.03,27,facebook ads,3,high_engagement_users
100363,49,female,india,web,1.1,8,14.71,36.69,11,6,1,14,0,0,33,premium,9,4,4,4.0,0.88,93.02,45,organic,3,high_engagement_users
100367,39,female,usa,ios,1.2,5,33.64,27.01,6,7,3,20,0,0,13,free,5,3,2,4.0,0.3,55.51,184,organic,3,high_engagement_users
100369,59,male,usa,android,1.1,6,13.83,50.61,10,2,3,6,0,0,3,free,5,3,0,5.0,0.69,83.36,285,organic,3,high_engagement_users
100375,22,female,canada,ios,2.0,6,22.84,45.15,17,3,4,5,0,0,4,basic,7,2,2,4.0,0.01,66.24,445,referral,3,high_engagement_users
100382,57,male,australia,android,1.2,6,7.22,64.54,16,4,1,9,1,0,26,free,2,3,1,5.0,0.43,64.96,245,organic,3,high_engagement_users
100383,33,female,india,ios,2.0,9,28.77,55.61,11,3,7,3,0,0,38,free,5,2,1,3.0,0.12,74.03,153,facebook ads,3,high_engagement_users
100385,59,female,germany,ios,1.0,6,2.77,32.3,13,4,2,11,0,0,42,premium,4,1,1,2.0,0.4,43.48,103,referral,3,high_engagement_users
100386,47,other,usa,ios,2.0,9,29.07,42.96,13,9,4,23,0,0,44,basic,8,6,0,2.0,0.71,48.58,452,organic,3,high_engagement_users
100388,34,male,australia,ios,1.0,10,18.8,13.44,11,9,2,16,0,0,2,premium,5,7,2,3.0,0.59,69.34,493,organic,3,high_engagement_users
100392,54,female,germany,android,1.2,9,0.37,62.49,12,4,5,16,0,0,12,free,3,1,4,4.0,0.55,71.24,507,google ads,3,high_engagement_users
100397,18,male,australia,android,2.1,8,8.95,53.25,17,7,6,13,0,0,18,free,9,2,3,1.0,0.16,65.23,167,facebook ads,3,high_engagement_users
100398,18,female,india,ios,2.0,11,7.74,52.31,19,3,3,4,0,0,1,premium,6,7,1,4.0,0.28,67.44,543,email campaign,3,high_engagement_users
100399,51,female,india,ios,1.0,12,20.95,41.33,12,4,3,5,0,0,34,free,6,7,1,1.0,0.92,42.92,11,google ads,3,high_engagement_users
100405,56,male,usa,android,1.2,13,16.39,70.13,10,2,3,21,0,0,21,premium,4,4,0,5.0,0.51,61.77,191,facebook ads,3,high_engagement_users
100411,43,male,canada,ios,1.1,14,10.9,80.14,12,10,6,15,0,0,5,free,4,2,1,3.0,0.65,38.11,190,organic,3,high_engagement_users
100413,54,male,usa,android,2.0,5,5.22,64.47,8,4,6,18,0,0,35,premium,1,1,1,4.0,0.2,65.08,592,google ads,3,high_engagement_users
100421,29,female,india,android,2.0,10,11.57,58.95,11,4,7,11,1,0,27,free,4,4,3,3.0,0.49,89.07,30,email campaign,3,high_engagement_users
100423,43,female,india,android,1.2,1,12.85,59.39,8,8,4,7,1,0,3,free,5,2,1,4.0,0.28,65.62,48,google ads,3,high_engagement_users
100426,56,male,india,ios,1.0,9,14.28,38.88,15,3,3,9,0,0,28,premium,7,5,2,1.0,0.46,84.95,520,organic,3,high_engagement_users
100429,47,female,india,android,1.1,5,8.15,21.6,13,4,6,17,0,0,28,free,7,2,4,4.0,0.36,69.14,443,referral,3,high_engagement_users
100431,40,male,canada,ios,2.0,5,8.64,42.71,14,5,2,8,0,0,9,free,4,4,2,4.0,0.6,60.2,308,referral,3,high_engagement_users
100445,33,male,uk,ios,1.1,6,17.92,14.3,10,3,5,3,0,0,21,free,7,1,2,5.0,0.34,65.28,94,facebook ads,3,high_engagement_users
100461,57,male,india,android,1.2,9,26.22,30.5,13,3,2,11,0,0,33,free,12,2,1,3.0,0.28,69.79,325,google ads,3,high_engagement_users
100463,46,male,india,ios,2.1,7,11.42,90.97,15,8,3,4,0,0,38,free,7,3,1,4.0,0.84,60.85,125,organic,3,high_engagement_users
100464,30,female,india,android,1.2,6,9.1,42.99,16,7,3,11,0,0,6,basic,5,1,0,4.0,0.99,78.86,143,organic,3,high_engagement_users
100465,29,female,usa,ios,1.1,18,22.28,70.19,13,2,4,12,1,0,11,basic,7,2,2,1.0,0.06,65.43,40,organic,3,high_engagement_users
100466,48,female,india,android,1.0,6,11.74,32.03,18,7,6,17,0,0,6,free,6,3,4,3.0,0.7,53.21,79,google ads,3,high_engagement_users
100470,34,male,uk,android,1.0,12,5.63,45.12,15,8,7,14,0,0,34,free,10,3,2,4.0,0.47,28.78,141,google ads,3,high_engagement_users
100476,43,female,usa,ios,2.0,8,1.55,65.44,14,5,2,13,0,0,0,free,6,1,4,4.0,0.78,72.03,499,organic,3,high_engagement_users
100479,24,female,uk,android,1.1,7,9.25,45.02,11,4,5,9,0,0,12,free,4,7,0,4.0,0.61,34.98,506,google ads,3,high_engagement_users
100480,21,male,australia,android,1.0,6,10.15,39.81,11,5,7,20,0,0,18,free,7,1,2,4.0,0.85,45.45,457,organic,3,high_engagement_users
100481,28,female,uk,ios,2.1,7,43.09,52.36,16,3,3,18,0,0,5,free,11,3,2,4.0,0.13,71.2,304,google ads,3,high_engagement_users
100482,46,male,india,ios,2.0,5,15.3,39.01,12,6,3,18,0,0,11,basic,7,2,2,3.0,0.14,49.81,342,referral,3,high_engagement_users
100485,38,male,uk,android,1.2,10,10.07,68.42,9,5,3,23,0,0,18,free,11,4,2,3.0,0.87,39.04,327,facebook ads,3,high_engagement_users
100488,54,male,usa,android,2.1,8,25.44,105.87,18,3,3,10,0,0,27,free,6,5,2,4.0,0.99,79.26,85,google ads,3,high_engagement_users
100497,41,male,india,ios,1.2,9,1.77,52.47,13,0,3,15,0,0,39,free,7,3,3,2.0,0.77,57.31,257,google ads,3,high_engagement_users
100500,54,female,canada,android,2.1,6,44.54,29.48,9,3,0,8,0,0,7,free,7,6,2,2.0,0.6,100.0,14,facebook ads,3,high_engagement_users
100501,29,male,india,android,1.0,8,29.82,36.49,6,5,6,18,0,0,14,basic,1,4,1,4.0,0.86,97.73,291,email campaign,3,high_engagement_users
100506,58,female,india,android,1.0,6,5.64,51.61,12,5,3,17,0,0,23,free,4,2,3,3.0,0.3,83.6,62,referral,3,high_engagement_users
100508,34,other,india,android,1.1,9,12.12,63.89,13,7,3,13,0,0,21,premium,10,2,3,3.0,0.17,69.48,523,google ads,3,high_engagement_users
100509,37,female,singapore,android,2.0,8,11.97,40.51,8,4,3,10,0,0,43,free,7,1,0,4.0,0.08,47.15,143,organic,3,high_engagement_users
100512,30,female,usa,android,2.1,7,4.49,55.77,9,1,8,7,0,0,3,free,9,3,4,4.0,0.19,60.12,147,google ads,3,high_engagement_users
100516,58,male,india,ios,1.2,5,11.84,65.02,9,5,5,13,0,0,20,free,9,2,1,4.0,0.94,81.55,139,referral,3,high_engagement_users
100519,26,male,india,ios,2.0,12,2.72,59.91,9,5,2,18,0,0,0,basic,3,3,1,4.0,0.84,65.59,355,email campaign,3,high_engagement_users
100520,24,female,canada,android,2.0,5,2.07,60.8,8,6,6,7,0,0,37,free,4,4,1,5.0,0.76,62.85,567,facebook ads,3,high_engagement_users
100528,29,male,australia,android,2.1,9,9.08,25.88,12,3,2,14,0,0,24,free,5,7,0,4.0,0.97,75.53,401,google ads,3,high_engagement_users
100531,53,female,india,ios,2.0,7,24.12,64.05,21,6,4,15,0,0,5,free,6,2,2,5.0,0.26,94.8,22,organic,3,high_engagement_users
100535,59,female,germany,ios,2.1,5,7.33,84.71,9,3,5,17,1,0,42,free,7,8,2,4.0,0.28,56.93,138,google ads,3,high_engagement_users
100538,48,male,usa,android,2.0,6,1.93,50.46,11,7,4,23,1,0,13,free,7,2,3,4.0,0.14,17.46,133,facebook ads,3,high_engagement_users
100539,22,male,india,android,1.2,4,12.37,22.01,5,3,3,24,0,0,43,free,4,3,3,4.0,0.51,62.09,412,organic,3,high_engagement_users
100543,28,other,india,ios,2.1,4,12.58,75.67,14,7,4,10,0,0,37,free,2,4,2,5.0,0.65,56.61,188,facebook ads,3,high_engagement_users
100544,35,male,india,web,2.1,6,6.24,53.56,9,7,3,10,0,0,16,premium,8,2,2,3.0,0.19,62.54,138,google ads,3,high_engagement_users
100555,44,female,usa,ios,1.1,8,8.39,30.42,12,2,8,15,0,0,17,free,7,3,1,5.0,0.72,51.13,421,referral,3,high_engagement_users
100557,22,female,canada,android,1.2,4,12.87,57.59,12,4,5,7,0,0,17,premium,2,4,1,4.0,0.27,59.13,54,organic,3,high_engagement_users
100561,36,male,uk,android,2.0,3,20.53,76.07,8,3,2,17,0,0,28,premium,6,4,2,4.0,0.57,81.76,354,organic,3,high_engagement_users
100567,42,female,australia,web,1.2,4,7.49,37.51,12,6,4,6,0,0,24,free,2,5,2,5.0,0.3,70.9,276,organic,3,high_engagement_users
100569,53,male,uk,web,2.0,9,19.42,51.8,6,5,4,20,0,0,13,free,4,2,3,3.0,0.59,87.56,553,organic,3,high_engagement_users
100570,23,female,india,ios,2.1,9,14.33,94.8,7,8,1,9,0,0,2,basic,6,1,2,4.0,0.79,69.56,164,referral,3,high_engagement_users
100577,36,male,canada,web,1.1,9,8.5,48.33,6,2,5,7,0,0,20,free,6,2,0,4.0,0.08,38.6,282,referral,3,high_engagement_users
100579,20,female,usa,ios,2.1,3,15.03,50.46,14,6,3,13,0,0,5,free,4,2,2,3.0,0.29,66.95,577,referral,3,high_engagement_users
100581,45,male,india,android,2.0,8,22.42,49.54,10,6,9,3,0,0,21,basic,8,3,3,4.0,0.25,54.2,342,google ads,3,high_engagement_users
100582,37,female,usa,android,2.0,5,6.89,39.83,18,4,1,21,0,0,39,free,3,3,2,5.0,0.7,71.57,383,facebook ads,3,high_engagement_users
100587,18,female,india,web,1.1,5,9.88,33.15,12,7,4,6,0,0,31,premium,8,2,2,4.0,0.21,73.31,71,organic,3,high_engagement_users
100588,20,other,uk,android,2.1,10,8.31,39.66,8,9,7,7,0,0,9,free,1,4,1,4.0,0.45,59.39,533,organic,3,high_engagement_users
100593,55,female,india,ios,1.2,11,8.23,39.81,7,5,4,17,0,0,37,free,6,3,1,4.0,0.06,67.63,506,organic,3,high_engagement_users
100594,23,other,uk,android,2.0,11,16.56,13.64,12,3,3,19,0,0,41,free,6,4,0,4.0,0.37,57.09,480,google ads,3,high_engagement_users
100595,49,male,uk,ios,1.1,6,2.07,14.95,9,2,5,24,0,0,19,free,11,5,2,4.0,0.57,64.0,123,referral,3,high_engagement_users
